expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki,price_yen,original_price_yen,in_stock
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR05,黒き狂星 剣城 京介,（クロキキョウセイ ツルギ キョウスケ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR05&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_264.png,ノーマルユニット,イナズマイレブン,雷門中/クロニクル,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：FW【起】【ドロップ】：あなたのヴァンガードがグレード３以上の〈クロニクル〉で、あなたのリアガードすべてがこのカードと別名なら、【コスト】[【カウンターブラスト】(1)]することで、このカードを(R)にコールし、そのターン中、このユニットのパワー＋5000。【自】【(V)/(R)】：このユニットがアタックした時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR06,もちもちガール 菜花 黄名子,（モチモチガール ナノバナ キナコ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR06&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_265.png,ノーマルユニット,イナズマイレブン,雷門中/クロノストーム/クロニクル,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「もちもち黄粉餅」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【起】【ドロップ】：あなたのヴァンガードが〈クロニクル〉なら、【コスト】[このカードをバインドする]ことで、あなたの、山札かドロップから、「フェイ・ルーン」を含むカードを１枚まで探し、(R)にコールし、そのターン中、あなたはこのカードと同名のカードの【起】能力を発動できない。山札から探したなら、山札をシャッフルする。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR07,フィールドの悪魔 灰崎 凌兵,（フィールドノアクマ ハイザキ リョウヘイ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR07&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_266.png,ノーマルユニット,イナズマイレブン,星章学園/クロニクル,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：FW【自】：このユニットが(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、相手のリアガードを１枚選び、退却させる。【自】【(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上の〈クロニクル〉なら、このターンに退却した相手のリアガード１枚につき、そのバトル中、このユニットのパワー＋5000。【自】【(V)/(R)】：このユニットがアタックした時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR08,戦術の皇帝 野坂 悠馬,（センジュツノコウテイ ノサカ ユウマ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR08&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_267.png,ノーマルユニット,イナズマイレブン,王帝月ノ宮中/クロニクル,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：FW【自】：このユニットが(R)に登場した時、あなたのヴァンガードがグレード３以上の〈クロニクル〉なら、そのターン中、あなたは『相手はインターセプトできない。』を得てよい。そうしたなら、そのターン終了時、このユニットを退却させる。【自】【(V)/(R)】：このユニットがアタックした時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR09,頂点のカリスマ 月影 蓮,（チョウテンノカリスマ ツキカゲ レン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR09&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_268.png,ノーマルユニット,イナズマイレブン,雷門中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップから「円堂 ハル」を含むユニットカードを１枚選び、(R)にコールし、あなたのヴァンガードがグレード３以上なら、そのターン中、このユニットのパワー＋5000。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR10,冷静なるジャッジマン 品乃 雅士,（レイセイナルジャッジマン シナノ マサシ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR10&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_269.png,ノーマルユニット,イナズマイレブン,北陽学園/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(G)に置かれた時、「空宮 征」を含むあなたのリアガードがいるなら、そのバトル中、このユニットのシールド＋5000。【永】【(R)】：あなたのヴァンガードがグレード３以上なら、このユニットは『ブースト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR11,イケイケ相撲部員 幕下 照,（イケイケスモウブイン マクシタ テル）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR11&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_270.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(R)に登場した時、【コスト】[ドロップから「オラオラ四股踏み」を１枚バインドする]ことで、相手の前列のリアガードを１枚選び、退却させる。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「オラオラ四股踏み」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR12,憑依のアクター 弁天 九郎丸,（ヒョウイノアクター ベンテン クロウマル）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR12&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_271.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(R)に登場した時、【コスト】[ドロップから「ムラクモトラップ」を１枚バインドする]ことで、そのターン中、相手はインターセプトできない。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「ムラクモトラップ」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR13,人生の解答を追う 伊勢谷 要,（ジンセイノカイトウヲオウ イセヤ カナメ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR13&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_272.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(R)に登場した時、相手は自分の手札から２枚選び、公開する。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR14,てっぺんへの挑戦者 頂 挑夢,（テッペンヘノチョウセンシャ イタダキ イドム）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR14&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_273.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】【(R)】：このユニットが、アタックかブーストした時、相手のヴァンガードがグレード３以上で、このバトルであなたが必殺技を使っているなら、そのバトル中、このユニットのパワー＋5000。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR15,2周目を生きる委員長 雨道 未理科,（2シュウメヲイキルイインチョウ ウドウ ミリカ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR15&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_274.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(G)に置かれた時、あなたのドロップの「雨道 未理科」を含むカード１枚につき、そのバトル中、このユニットのシールド＋5000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR16,美しきものへの探求者 井馬里 陽愛,（ウツクシキモノヘノタンキュウシャ イマサト ヒマナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR16&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_275.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【永】【(R)】：このユニットは相手のカードの効果で、選べず、退却しない。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR17,剣の道を極めし者 古手打 七南,（ケンノミチヲキワメシモノ コテウチ ナナミ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR17&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_276.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】【(R)】：このユニットがカードの能力で【スタンド】した時、そのターン中、このユニットのパワー＋5000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR18,真実を見抜く戦略家 判目 才人,（シンジツヲミヌクセンリャクカ バンメ サイト）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR18&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_277.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(R)に登場した時、あなたは相手の山札を上から１枚見て、相手の山札の上に置く。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR19,猪突猛進 暴走特急 牛島 突五郎,（チョトツモウシン ボウソウトッキュウ ウシジマ トツゴロウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR19&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_278.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(R)に登場した時、【コスト】[ドロップから「ドッカントレイン」を１枚バインドする]ことで、相手の後列のリアガードを１枚選び、退却させる。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「ドッカントレイン」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【永】【(R)】：このユニットは『ブースト』を得る。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR20,奇術の使い手 妖士乃 銀郎,（キジュツノツカイテ アヤシノ ギンロウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR20&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_279.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(R)に登場した時、あなたのヴァンガードが「笹波 雲明」を含むなら、【エネルギーチャージ】(2)。【永】【(R)】：このカードは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR21,ビッグマウスの丘サーファー 濱南 暁海,（ビッグマウスノオカサーファー ハマナ アキウミ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR21&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_280.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【自】：このユニットが(G)に置かれた時、そのバトル中、このユニットのシールド＋5000。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR22,幸運を招く田舎娘 福良 むすび,（コウウンヲマネクイナカムスメ フクラ ムスビ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR22&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_281.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】【(R)】：このユニットがブーストしたバトル終了時、このバトルでこのユニットが必殺技を使っているなら、【コスト】[このユニットを退却させる]ことで、１枚引く。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR23,メタリックハート 鉄野 ケルビン,（メタリックハート テツノ ケルビン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR23&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_282.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(R)に登場した時、【コスト】[ドロップから「メタルハンマー」を１枚バインドする]ことで、そのターン中、このユニットのパワー＋10000。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「メタルハンマー」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR24,二枚舌の執事 黒原 玲文,（ニマイジタノシツジ クロハラ レモン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR24&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_283.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【自】：このユニットが(R)に登場した時、【コスト】[ドロップから「ダークミスト」を１枚バインドする]ことで、１枚引く。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(1)，ドロップから「ダークミスト」を１枚バインドする]ことで、そのバトル中、このユニットのシールド＋15000。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR25,破天荒ロッカー 星 美哉,（ハテンコウロッカー ホシ ミカナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR25&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_284.png,ノーマルユニット,イナズマイレブン,南雲原中/ストーリー,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：MF【永】【(R)】：このターンに、(R)か(G)から相手のユニットが退却しているなら、このユニットのパワー＋5000。【永】【(R)】：このユニットは『ブースト』を得る。【自】【(V)/(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードが〈ストーリー〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR26,雪原のプリンス 吹雪 士郎（士郎人格）,（セツゲンノプリンス フブキ シロウ（シロウジンカク））,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR26&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_285.png,ノーマルユニット,イナズマイレブン,白恋中/クロニクル,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：DF【起】【(R)】：【コスト】[このユニットを退却させる]ことで、あなたのドロップから「雪原のアウトロー 吹雪 士郎（アツヤ人格）」を１枚選び、このユニットがいた(R)にコールする。【自】：このユニットが(G)に置かれた時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(1)]することで、あなたのドロップから、「アイスグランド」を１枚選び、グレード０/シールド15000のトリガーユニットとして(G)にコールし、そのバトル中、『【永】：このユニットが(G)から退却する際、このカードをバインドする。』を与える。【永】【(R)】：このユニットは『インターセプト』を得て、後列からでもインターセプトできる。,-,,,,,,,
ブースターパック 【DZ-BT15】「虚影襲雷」 2026/06/19(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、イナズマイレブン,296,DZ-BT15/IZR27,タイガールーキー 宇都宮 虎丸,（タイガールーキー ウツノミヤ トラマル）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT15/IZR27&expansion=296&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_286.png,ノーマルユニット,イナズマイレブン,イナズマジャパン/クロニクル,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,IZR,©LEVEL5 Inc.,ポジション：FW【永】【(V)/(R)】：このユニットはシュート技を使えない。【自】【(R)】：あなたのバトルフェイズ開始時、「豪炎寺 修也」を含むあなたのユニットがいるなら、そのターン中、このユニットが元々持つ【永】能力すべては無効になり、『【永】【(V)/前列の(R)】：このユニットのパワー＋5000。』を得る。【自】【(R)】：このユニットが、アタックかブーストした時、あなたのヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。【自】【(V)/(R)】：このユニットがアタックした時、あなたのヴァンガードが〈クロニクル〉なら、【コスト】[【エネルギーブラスト】(2)]することで、あなたの裏の必殺技ゾーンから、あなたのヴァンガードのグレード以下の必殺技を１枚選び、使う。,-,,,,,,,
