Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-bt15-izr04,DZ-BT15/IZR04 流星の貴公子 基山 ヒロト [IZR],"<p><strong>流星の貴公子 基山 ヒロト</strong></p>
<p>Card Number: DZ-BT15/IZR04</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR04,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_263.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr05,DZ-BT15/IZR05 黒き狂星 剣城 京介 [IZR],"<p><strong>黒き狂星 剣城 京介</strong></p>
<p>Card Number: DZ-BT15/IZR05</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR05,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_264.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr06,DZ-BT15/IZR06 もちもちガール 菜花 黄名子 [IZR],"<p><strong>もちもちガール 菜花 黄名子</strong></p>
<p>Card Number: DZ-BT15/IZR06</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR06,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_265.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr07,DZ-BT15/IZR07 フィールドの悪魔 灰崎 凌兵 [IZR],"<p><strong>フィールドの悪魔 灰崎 凌兵</strong></p>
<p>Card Number: DZ-BT15/IZR07</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR07,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_266.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr08,DZ-BT15/IZR08 戦術の皇帝 野坂 悠馬 [IZR],"<p><strong>戦術の皇帝 野坂 悠馬</strong></p>
<p>Card Number: DZ-BT15/IZR08</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR08,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_267.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr09,DZ-BT15/IZR09 頂点のカリスマ 月影 蓮 [IZR],"<p><strong>頂点のカリスマ 月影 蓮</strong></p>
<p>Card Number: DZ-BT15/IZR09</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR09,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_268.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr10,DZ-BT15/IZR10 冷静なるジャッジマン 品乃 雅士 [IZR],"<p><strong>冷静なるジャッジマン 品乃 雅士</strong></p>
<p>Card Number: DZ-BT15/IZR10</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR10,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_269.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr11,DZ-BT15/IZR11 イケイケ相撲部員 幕下 照 [IZR],"<p><strong>イケイケ相撲部員 幕下 照</strong></p>
<p>Card Number: DZ-BT15/IZR11</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR11,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_270.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr12,DZ-BT15/IZR12 憑依のアクター 弁天 九郎丸 [IZR],"<p><strong>憑依のアクター 弁天 九郎丸</strong></p>
<p>Card Number: DZ-BT15/IZR12</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR12,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_271.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr13,DZ-BT15/IZR13 人生の解答を追う 伊勢谷 要 [IZR],"<p><strong>人生の解答を追う 伊勢谷 要</strong></p>
<p>Card Number: DZ-BT15/IZR13</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR13,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_272.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr14,DZ-BT15/IZR14 てっぺんへの挑戦者 頂 挑夢 [IZR],"<p><strong>てっぺんへの挑戦者 頂 挑夢</strong></p>
<p>Card Number: DZ-BT15/IZR14</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR14,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_273.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr15,DZ-BT15/IZR15 2周目を生きる委員長 雨道 未理科 [IZR],"<p><strong>2周目を生きる委員長 雨道 未理科</strong></p>
<p>Card Number: DZ-BT15/IZR15</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR15,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_274.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr16,DZ-BT15/IZR16 美しきものへの探求者 井馬里 陽愛 [IZR],"<p><strong>美しきものへの探求者 井馬里 陽愛</strong></p>
<p>Card Number: DZ-BT15/IZR16</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR16,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_275.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr17,DZ-BT15/IZR17 剣の道を極めし者 古手打 七南 [IZR],"<p><strong>剣の道を極めし者 古手打 七南</strong></p>
<p>Card Number: DZ-BT15/IZR17</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR17,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_276.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr18,DZ-BT15/IZR18 真実を見抜く戦略家 判目 才人 [IZR],"<p><strong>真実を見抜く戦略家 判目 才人</strong></p>
<p>Card Number: DZ-BT15/IZR18</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR18,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_277.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr19,DZ-BT15/IZR19 猪突猛進 暴走特急 牛島 突五郎 [IZR],"<p><strong>猪突猛進 暴走特急 牛島 突五郎</strong></p>
<p>Card Number: DZ-BT15/IZR19</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR19,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_278.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr20,DZ-BT15/IZR20 奇術の使い手 妖士乃 銀郎 [IZR],"<p><strong>奇術の使い手 妖士乃 銀郎</strong></p>
<p>Card Number: DZ-BT15/IZR20</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR20,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_279.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr21,DZ-BT15/IZR21 ビッグマウスの丘サーファー 濱南 暁海 [IZR],"<p><strong>ビッグマウスの丘サーファー 濱南 暁海</strong></p>
<p>Card Number: DZ-BT15/IZR21</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR21,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_280.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr22,DZ-BT15/IZR22 幸運を招く田舎娘 福良 むすび [IZR],"<p><strong>幸運を招く田舎娘 福良 むすび</strong></p>
<p>Card Number: DZ-BT15/IZR22</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR22,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_281.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr23,DZ-BT15/IZR23 メタリックハート 鉄野 ケルビン [IZR],"<p><strong>メタリックハート 鉄野 ケルビン</strong></p>
<p>Card Number: DZ-BT15/IZR23</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR23,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_282.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr24,DZ-BT15/IZR24 二枚舌の執事 黒原 玲文 [IZR],"<p><strong>二枚舌の執事 黒原 玲文</strong></p>
<p>Card Number: DZ-BT15/IZR24</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR24,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_283.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr25,DZ-BT15/IZR25 破天荒ロッカー 星 美哉 [IZR],"<p><strong>破天荒ロッカー 星 美哉</strong></p>
<p>Card Number: DZ-BT15/IZR25</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR25,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_284.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr26,DZ-BT15/IZR26 雪原のプリンス 吹雪 士郎（士郎人格） [IZR],"<p><strong>雪原のプリンス 吹雪 士郎（士郎人格）</strong></p>
<p>Card Number: DZ-BT15/IZR26</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR26,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_285.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr27,DZ-BT15/IZR27 タイガールーキー 宇都宮 虎丸 [IZR],"<p><strong>タイガールーキー 宇都宮 虎丸</strong></p>
<p>Card Number: DZ-BT15/IZR27</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR27,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_286.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr28,DZ-BT15/IZR28 クロノストライカー フェイ・ルーン [IZR],"<p><strong>クロノストライカー フェイ・ルーン</strong></p>
<p>Card Number: DZ-BT15/IZR28</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR28,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_287.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr29,DZ-BT15/IZR29 俊足のダークサイド 瞬木 隼人 [IZR],"<p><strong>俊足のダークサイド 瞬木 隼人</strong></p>
<p>Card Number: DZ-BT15/IZR29</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR29,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_288.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr30,DZ-BT15/IZR30 不屈のワイルドキーパー 井吹 宗正 [IZR],"<p><strong>不屈のワイルドキーパー 井吹 宗正</strong></p>
<p>Card Number: DZ-BT15/IZR30</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR30,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_289.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr31,DZ-BT15/IZR31 静かなる守護神 西蔭 政也 [IZR],"<p><strong>静かなる守護神 西蔭 政也</strong></p>
<p>Card Number: DZ-BT15/IZR31</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 1</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR31,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_290.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr32,DZ-BT15/IZR32 青き一等星 一星 光 [IZR],"<p><strong>青き一等星 一星 光</strong></p>
<p>Card Number: DZ-BT15/IZR32</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR32,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_291.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr33,DZ-BT15/IZR33 天空のタクト [IZR],"<p><strong>天空のタクト</strong></p>
<p>Card Number: DZ-BT15/IZR33</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR33,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_292.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr34,DZ-BT15/IZR34 イナズマVキャラバン 発進！ [IZR],"<p><strong>イナズマVキャラバン 発進！</strong></p>
<p>Card Number: DZ-BT15/IZR34</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR34,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_293.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr35,DZ-BT15/IZR35 春雷 [IZR],"<p><strong>春雷</strong></p>
<p>Card Number: DZ-BT15/IZR35</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR35,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_294.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr36,DZ-BT15/IZR36 天空サンダー [IZR],"<p><strong>天空サンダー</strong></p>
<p>Card Number: DZ-BT15/IZR36</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR36,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_295.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr37,DZ-BT15/IZR37 残像 [IZR],"<p><strong>残像</strong></p>
<p>Card Number: DZ-BT15/IZR37</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR37,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_296.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr38,DZ-BT15/IZR38 イナズマ１号 [IZR],"<p><strong>イナズマ１号</strong></p>
<p>Card Number: DZ-BT15/IZR38</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR38,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_297.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr39,DZ-BT15/IZR39 皇帝ペンギン2号 [IZR],"<p><strong>皇帝ペンギン2号</strong></p>
<p>Card Number: DZ-BT15/IZR39</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR39,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_298.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr40,DZ-BT15/IZR40 ジャスティスウィング [IZR],"<p><strong>ジャスティスウィング</strong></p>
<p>Card Number: DZ-BT15/IZR40</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR40,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_299.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr41,DZ-BT15/IZR41 シャイニングバード [IZR],"<p><strong>シャイニングバード</strong></p>
<p>Card Number: DZ-BT15/IZR41</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR41,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_300.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr42,DZ-BT15/IZR42 ひとつ [IZR],"<p><strong>ひとつ</strong></p>
<p>Card Number: DZ-BT15/IZR42</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR42,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_301.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr43,DZ-BT15/IZR43 メテオッド・ファイアトルネード [IZR],"<p><strong>メテオッド・ファイアトルネード</strong></p>
<p>Card Number: DZ-BT15/IZR43</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR43,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_302.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr44,DZ-BT15/IZR44 サンシャインブレード [IZR],"<p><strong>サンシャインブレード</strong></p>
<p>Card Number: DZ-BT15/IZR44</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 3</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR44,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_303.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt15-izr45,DZ-BT15/IZR45 オーバーグロウ [IZR],"<p><strong>オーバーグロウ</strong></p>
<p>Card Number: DZ-BT15/IZR45</p>
<p>Rarity: IZR</p>
<p>Grade: グレード 2</p>
<p>Nation: イナズマイレブン</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT15",true,Title,Default Title,,,,,DZ-BT15/IZR45,0.002,shopify,0,deny,manual,,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT15/dzbt15_304.png,1,false,kg,true,true,true,true,true,true,true,true,active
