set_code,set_name,set_url,card_no,name,jp_name,card_url,grade,nation,type,rarity
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/095,Howl Owl,ハウルオウル,https://cardfight.fandom.com/wiki/Howl_Owl_(D_Series),0,Keter Sanctuary,Draw,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/096,Abyss Healer,アビス・ヒーラー,https://cardfight.fandom.com/wiki/Abyss_Healer_(D_Series),0,Keter Sanctuary,Heal,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/097,Grosaria Bethes,グロザリア・ベイテス,https://cardfight.fandom.com/wiki/Grosaria_Bethes,3,Stoicheia,Persona Ride,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/098,"Tear Knight, Strophy",ティアーナイト ストロフィ,"https://cardfight.fandom.com/wiki/Tear_Knight,_Strophy",2,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/099,Lignigrowth Dragon,リグニグロース・ドラゴン,https://cardfight.fandom.com/wiki/Lignigrowth_Dragon,2,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/100,"Argo Siren, Asphaliya",蒼奏の歌姫アスファーリヤ,"https://cardfight.fandom.com/wiki/Argo_Siren,_Asphaliya",1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/101,"Argo Siren, Lipory",蒼奏の歌姫リポリィ,"https://cardfight.fandom.com/wiki/Argo_Siren,_Lipory",1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/102,Ricky the Ghostie,お化けのりっきー,https://cardfight.fandom.com/wiki/Ricky_the_Ghostie,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/103,Vernal Twig Dragon,バーナルトゥイーグ・ドラゴン,https://cardfight.fandom.com/wiki/Vernal_Twig_Dragon,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/104,"Megacolony Battler⁺ ""Type.A""",メガコロニー戦闘員⁺“Type.A”,https://cardfight.fandom.com/wiki/Megacolony_Battler%E2%81%BA_%22Type.A%22,1,Stoicheia,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/T01,Persona Shield,ペルソナシールド,https://cardfight.fandom.com/wiki/Persona_Shield,0,,,C
VGE-DZ-BT15,Strike of Illusionary Shadows,https://cardfight.fandom.com/wiki/DZ_Booster_Set_15:_Strike_of_Illusionary_Shadows,DZ-BT15/PGS01,Dragonic Overlord,ドラゴニック・オーバーロード,https://cardfight.fandom.com/wiki/Dragonic_Overlord,3,Kagero,,PGS
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/001,"Youthberk ""Drægforce Arms: Fantôme""",ユースベルク “龍吼燎騎・幻影”,https://cardfight.fandom.com/wiki/Youthberk_%22Dr%C3%A6gforce_Arms:_Fant%C3%B4me%22,3,Dragon Empire,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/002,"Youthberk ""DrægForm: Dynast""",ユースベルク “滅龍燎騎・赫絶”,https://cardfight.fandom.com/wiki/Youthberk_%22Dr%C3%A6gForm:_Dynast%22,3,Dragon Empire,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/003,"Mythisch of Unparalleled, Zalva Dragnia",無双の幻真獣ザルヴァ・ドラグニア,"https://cardfight.fandom.com/wiki/Mythisch_of_Unparalleled,_Zalva_Dragnia",2,Dragon Empire,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/004,"Dragritter, Uathaach",ドラグリッター ウアターハ,"https://cardfight.fandom.com/wiki/Dragritter,_Uathaach",1,Dragon Empire,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/005,"Demonic Lord Dragon, Gabwelius ""Fantôme""",魔王竜ガブエリウス “幻影”,"https://cardfight.fandom.com/wiki/Demonic_Lord_Dragon,_Gabwelius_%22Fant%C3%B4me%22",3,Dark States,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/006,"Steam Maiden, Spiral Cutie",スチームメイデン スパイラルキューティ,"https://cardfight.fandom.com/wiki/Steam_Maiden,_Spiral_Cutie",2,Dark States,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/007,"Mythisch of Zero, Grivardhy",零の幻真獣グリヴァルディ,"https://cardfight.fandom.com/wiki/Mythisch_of_Zero,_Grivardhy",2,Dark States,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/008,Reverent Dagger Dragon,リヴァレントダガー・ドラゴン,https://cardfight.fandom.com/wiki/Reverent_Dagger_Dragon,2,Dark States,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/009,"Mythisch Machine Deity, ""Mondgestirn"" Angrbold",幻真獣機神“月天巨星” アングボルド,"https://cardfight.fandom.com/wiki/Mythisch_Machine_Deity,_%22Mondgestirn%22_Angrbold",3,Brandt Gate,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/010,"Leibrecht Commander, Aelquilibra ""Fantôme""",裁秤大隊指揮官アルグリーヴラ“幻影”,"https://cardfight.fandom.com/wiki/Leibrecht_Commander,_Aelquilibra_%22Fant%C3%B4me%22",3,Brandt Gate,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/011,Sporadic Cerro Dragon,スポラディークセロ・ドラゴン,https://cardfight.fandom.com/wiki/Sporadic_Cerro_Dragon,1,Brandt Gate,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/012,"Librate Battalion, Firvesius Dragon",裁秤大隊フェルベシウス・ドラゴン,"https://cardfight.fandom.com/wiki/Librate_Battalion,_Firvesius_Dragon",1,Brandt Gate,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/013,"Bel-Fiore, Maia",Bel-Fioreマイア,"https://cardfight.fandom.com/wiki/Bel-Fiore,_Maia",3,Keter Sanctuary,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/014,"Knight of Great Favor, Orcades",鴻恩の騎士オルカデス,"https://cardfight.fandom.com/wiki/Knight_of_Great_Favor,_Orcades",2,Keter Sanctuary,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/015,"Bel-Fiore, Suera",Bel-Fioreスエラ,"https://cardfight.fandom.com/wiki/Bel-Fiore,_Suera",2,Keter Sanctuary,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/016,"Great Magick Caster of Transitory, Zerith ""Fantôme""",泡沫の大魔法師ゼーリス “幻影”,"https://cardfight.fandom.com/wiki/Great_Magick_Caster_of_Transitory,_Zerith_%22Fant%C3%B4me%22",3,Stoicheia,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/017,"Marine General of the Black Sky, Leimina",黒天の水将レィミーナ,"https://cardfight.fandom.com/wiki/Marine_General_of_the_Black_Sky,_Leimina",2,Stoicheia,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/018,"Scholar of Lake Heart, Fontijn",湖心の学匠フォンタイン,"https://cardfight.fandom.com/wiki/Scholar_of_Lake_Heart,_Fontijn",2,Stoicheia,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/019,"X-CeeDaNCe, Impauldio ""Fantôme""",X-CeeDaNCeインバルディオ “幻影”,"https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Impauldio_%22Fant%C3%B4me%22",3,Lyrical Monasterio,Persona Ride,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/020,"Eyes of Miracle, Aimantine",目と目が合ったその日からエマンティーヌ,"https://cardfight.fandom.com/wiki/Eyes_of_Miracle,_Aimantine",2,Lyrical Monasterio,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/021,"X-CeeDaNCe, Preshy Forewatt",X-CeeDaNCeプレシー・フォルワット,"https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Preshy_Forewatt",2,Lyrical Monasterio,,RRR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/022,"Venatiol, Marield",荒牙之衆マリエルド,"https://cardfight.fandom.com/wiki/Venatiol,_Marield",2,Dragon Empire,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/023,Obliterate Dragon,オブリテレイト・ドラゴン,https://cardfight.fandom.com/wiki/Obliterate_Dragon,2,Dragon Empire,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/024,Forlorn Hope Dragon,フォーロンホープ・ドラゴン,https://cardfight.fandom.com/wiki/Forlorn_Hope_Dragon,2,Dragon Empire,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/025,Outburst Dragon,アウトバースト・ドラゴン,https://cardfight.fandom.com/wiki/Outburst_Dragon,1,Dragon Empire,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/026,Fluid Suffocator,フルイド・サフォケイター,https://cardfight.fandom.com/wiki/Fluid_Suffocator,2,Dark States,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/027,"Direful Doll, Concetta",ダイアフルドール こんちぇった,"https://cardfight.fandom.com/wiki/Direful_Doll,_Concetta",1,Dark States,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/028,Pious Breath Dragon,パイアスブレス・ドラゴン,https://cardfight.fandom.com/wiki/Pious_Breath_Dragon,1,Dark States,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/029,Montmegantique Chimaera,モンメガンティーク・キマイラ,https://cardfight.fandom.com/wiki/Montmegantique_Chimaera,1,Dark States,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/030,Evenfortz Rotovisor,エーベンフォルツ・ロートバイザー,https://cardfight.fandom.com/wiki/Evenfortz_Rotovisor,2,Brandt Gate,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/031,"Creation Demonic Beast, Uproarious Scream",創成魔獣囂々喚き,"https://cardfight.fandom.com/wiki/Creation_Demonic_Beast,_Uproarious_Scream",2,Brandt Gate,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/032,"Regrain Researcher, Deep Depths Expose",リグレイン・リサーチャー深奥暴き,"https://cardfight.fandom.com/wiki/Regrain_Researcher,_Deep_Depths_Expose",1,Brandt Gate,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/033,"Leibreiter, Weibaris",裁秤僚機ウェイバリス,"https://cardfight.fandom.com/wiki/Leibreiter,_Weibaris",2,Brandt Gate,Set Order,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/034,"Bel-Fiore, Meek",Bel-Fioreミーク,"https://cardfight.fandom.com/wiki/Bel-Fiore,_Meek",3,Keter Sanctuary,Persona Ride,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/035,Inexpiable Dragon,イネクスピアブル・ドラゴン,https://cardfight.fandom.com/wiki/Inexpiable_Dragon,2,Keter Sanctuary,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/036,Star-select Sorceress,菱星厳選の女魔術師,https://cardfight.fandom.com/wiki/Star-select_Sorceress,2,Keter Sanctuary,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/037,"Knight of Graceful Virtue, Andrivet",淑徳の騎士アンドリヴェート,"https://cardfight.fandom.com/wiki/Knight_of_Graceful_Virtue,_Andrivet",1,Keter Sanctuary,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/038,"Veleno Soldato, Vespino",ヴェレーノ・ソルダート ベスピーノ,"https://cardfight.fandom.com/wiki/Veleno_Soldato,_Vespino",2,Stoicheia,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/039,"Affinity Hunter, Syllbiose",親和の狩人シルビオーゼ,"https://cardfight.fandom.com/wiki/Affinity_Hunter,_Syllbiose",2,Stoicheia,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/040,"Scholar of the Waterlands, Rituera",水郷の学匠リトゥエーラ,"https://cardfight.fandom.com/wiki/Scholar_of_the_Waterlands,_Rituera",2,Stoicheia,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/041,"One Who Arrived at Paradise, Phildeia",楽園を訪れし者フィルデア,"https://cardfight.fandom.com/wiki/One_Who_Arrived_at_Paradise,_Phildeia",2,Stoicheia,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/042,"X-CeeDaNCe, Lapi Grossa",X-CeeDaNCeラピ・グロッサ,"https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Lapi_Grossa",2,Lyrical Monasterio,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/043,"EuphoricReverb, Sophia",EuphoricReverbソフィア,"https://cardfight.fandom.com/wiki/EuphoricReverb,_Sophia",2,Lyrical Monasterio,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/044,"Shred Player, Timonie",シュレッド・プレイヤー ティモニエ,"https://cardfight.fandom.com/wiki/Shred_Player,_Timonie",1,Lyrical Monasterio,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/045,"LettiaMateS, Ancisera",LettiaMateSアンシゼーラ,"https://cardfight.fandom.com/wiki/LettiaMateS,_Ancisera",1,Lyrical Monasterio,,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/046,Crimson Moonlight,赫月光,https://cardfight.fandom.com/wiki/Crimson_Moonlight,1,,Normal Order,RR
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/047,Chondrule Dragon,コンドリュール・ドラゴン,https://cardfight.fandom.com/wiki/Chondrule_Dragon,2,Dragon Empire,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/048,"Venatiol, Uhel",荒牙之衆ウヘル,"https://cardfight.fandom.com/wiki/Venatiol,_Uhel",1,Dragon Empire,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/049,Parching Axe Dragon,パーチングアクス・ドラゴン,https://cardfight.fandom.com/wiki/Parching_Axe_Dragon,1,Dragon Empire,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/050,Vanishing Claw Dragon,バニシングクロー・ドラゴン,https://cardfight.fandom.com/wiki/Vanishing_Claw_Dragon,1,Dragon Empire,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/051,Febrile Dragon,フィーブライル・ドラゴン,https://cardfight.fandom.com/wiki/Febrile_Dragon,3,Dark States,Persona Ride,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/052,"Direful Doll, Gigliola",ダイアフルドール じりおーら,"https://cardfight.fandom.com/wiki/Direful_Doll,_Gigliola",2,Dark States,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/053,"Mad Bone of Abominable Eyes, Zolneylon",忌眼の狂骨ゾルネイロン,"https://cardfight.fandom.com/wiki/Mad_Bone_of_Abominable_Eyes,_Zolneylon",1,Dark States,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/054,"Steam Fighter, Daduusha",スチームファイター ダドゥーシャ,"https://cardfight.fandom.com/wiki/Steam_Fighter,_Daduusha",1,Dark States,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/055,Fille Brande,フィーレ・ブランデ,https://cardfight.fandom.com/wiki/Fille_Brande,1,Brandt Gate,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/056,"Blitz Designer, Razent",ブリッツデザイナー ラーツェント,"https://cardfight.fandom.com/wiki/Blitz_Designer,_Razent",1,Brandt Gate,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/057,"Leibreiter, Trisdia",裁秤僚機トリスディア,"https://cardfight.fandom.com/wiki/Leibreiter,_Trisdia",3,Brandt Gate,Set Order,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/058,"Leibreiter, Rovroi",裁秤僚機ローヴロイ,"https://cardfight.fandom.com/wiki/Leibreiter,_Rovroi",1,Brandt Gate,Set Order,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/059,"Bel-Fiore, Pinesse",Bel-Fioreピネッゼ,"https://cardfight.fandom.com/wiki/Bel-Fiore,_Pinesse",2,Keter Sanctuary,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/060,Glisten Upashiciry,グリスン・ウパシチリィ,https://cardfight.fandom.com/wiki/Glisten_Upashiciry,1,Keter Sanctuary,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/061,Patefaction Angel,パタファクション・エンジェル,https://cardfight.fandom.com/wiki/Patefaction_Angel,1,Keter Sanctuary,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/062,"Bel-Fiore, Aprena",Bel-Fioreアプレナ,"https://cardfight.fandom.com/wiki/Bel-Fiore,_Aprena",1,Keter Sanctuary,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/063,"Sylvan Horned Beast, Skrele",樹角獣スクレル,"https://cardfight.fandom.com/wiki/Sylvan_Horned_Beast,_Skrele",2,Stoicheia,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/064,"Student of Illumination, Ciygna",照験の学徒シーグナ,"https://cardfight.fandom.com/wiki/Student_of_Illumination,_Ciygna",1,Stoicheia,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/065,Nin-Nin Zingy,ニンニン・ジンギー,https://cardfight.fandom.com/wiki/Nin-Nin_Zingy,1,Stoicheia,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/066,"Fantum Gran Magick, Glid Radeaur",泡沫の極大魔法グリド・ラディアール,"https://cardfight.fandom.com/wiki/Fantum_Gran_Magick,_Glid_Radeaur",3,Stoicheia,Normal Order,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/067,"X-CeeDaNCe, Nyui Eiras",X-CeeDaNCeニュイ・エーラス,"https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Nyui_Eiras",1,Lyrical Monasterio,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/068,"X-CeeDaNCe, Leda Tisple",X-CeeDaNCeレダ・ティスプル,"https://cardfight.fandom.com/wiki/X-CeeDaNCe,_Leda_Tisple",1,Lyrical Monasterio,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/069,"Tender Push, Appuil",テンダープッシュ アピュイル,"https://cardfight.fandom.com/wiki/Tender_Push,_Appuil",1,Lyrical Monasterio,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/070,"LettiaMateS, Marfer",LettiaMateSマルフェル,"https://cardfight.fandom.com/wiki/LettiaMateS,_Marfer",1,Lyrical Monasterio,,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/071,Enveloping the Planet is a Crimson Disease,惑星を覆うは赫き病み,https://cardfight.fandom.com/wiki/Enveloping_the_Planet_is_a_Crimson_Disease,1,,Normal Order,R
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/072,Enfold Bellow Dragon,エンフォールドベロウ・ドラゴン,https://cardfight.fandom.com/wiki/Enfold_Bellow_Dragon,3,Dragon Empire,Persona Ride,C
DZ-BT14,Envoys of the Crimson Moon,https://cardfight.fandom.com/wiki/DZ_Booster_Set_14:_Envoys_of_the_Crimson_Moon,DZ-BT14/073,Vandalism Dragon,ヴァンダリズム・ドラゴン,https://cardfight.fandom.com/wiki/Vandalism_Dragon,2,Dragon Empire,,C
